id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,hit,year_hit
6Aa7aDayiQHnUw1dUvdneZ,Donald Trump,Best Day Ever (5th Anniversary Remastered Edition),0YA7XxxfkaGwecj3liSTvj,Mac Miller,4LLpKhyESsyAXpc4laK94U,3,1,TRUE,0.716,0.936,1,-4.968,0,0.123,0.0318,0,0.367,0.799,81.508,164523,4,2016,1,2011
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,Loud (Japan Version),5QG3tjE5L9F6O2vCAPph38,"Rihanna, Drake","5pKCCKE2ajJHZ9KAiaK11H, 3TVXtAsR1Inumwj472S9r4",2,1,TRUE,0.689,0.784,2,-2.972,1,0.074,0.182,0,0.0843,0.561,99.954,263173,4,2010,1,2011
6HTprulGfeFVrLLvfi3t8a,Mr. Saxobeat - Radio Edit,Saxobeats,35AULnJ3cnpu6VUEfJlypd,Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,1,1,FALSE,0.732,0.925,11,-4.165,0,0.051,0.0276,2.38e-4,0.14,0.782,127.012,195105,4,2011,1,2011
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,Last Train To Paris,2psjRixnoePs8ZqE8cuU5Z,"Diddy - Dirty Money, Skylar Grey","2QYEvpsWUOjqaYuxDPTCmV, 4utLUGcTvOJFr6aqIJtYWV",15,1,FALSE,0.392,0.839,7,-1.921,1,0.193,0.158,0,0.3,0.232,168.001,238693,4,2010,1,2011
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,A Thousand Years,15yvc643iYfQtb6zh9NEJo,Christina Perri,7H55rcKCfwqkyDFH9wpKM6,1,1,FALSE,0.421,0.407,10,-7.445,1,0.0267,0.309,9.61e-4,0.11,0.161,139.028,285120,3,2011,1,2011
6LxSe8YmdPxy095Ux6znaQ,Headlines,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,Drake,3TVXtAsR1Inumwj472S9r4,3,1,TRUE,0.636,0.566,6,-7.16,0,0.106,0.365,3.53e-4,0.0917,0.425,151.894,235987,4,2011,1,2011
6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,3,1,FALSE,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-5,0.0833,0.212,139.631,278719,4,2011,1,2011
6OtCIsQZ64Vs1EbzztvAv4,Good Life,Waking Up,2pLAOZiilrhOrTQNqrF8qr,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,6,1,TRUE,0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,253307,4,2009,1,2011
6r2BECwMgEoRb5yLfp0Hca,Born This Way,Born This Way (Special Edition),5maeycU97NHBgwRr2h2A4O,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,2,1,FALSE,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,260253,4,2011,1,2011
6rbhWExtuchhpLC5fHnB8n,Motivation,Here I Am (Deluxe Version),673D6VTmxJquUg31Wq1j0S,"Kelly Rowland, Lil Wayne","3AuMNF8rQAKOzjYppFNAoB, 55Aa2cqylxrFIXC767Z865",3,1,FALSE,0.744,0.672,9,-5.589,0,0.0418,0.187,1.23e-4,0.105,0.266,140.889,230560,4,2011,1,2011
6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,Last Night On Earth,2BAYuyT9kP620VgwpowIQK,Noah And The Whale,0aeLcja6hKzb7Uz2ou7ulP,3,1,FALSE,0.603,0.745,4,-5.79,1,0.0368,0.207,0,0.348,0.606,81.981,228000,4,2011,1,2011
70ATm56tH7OrQ1zurYssz0,I Need A Doctor,I Need A Doctor,45IcnOlgrZDKNwwbNO7CAn,"Dr. Dre, Eminem, Skylar Grey","6DPYiyq5kWVQS4RGwxzPC7, 7dGJo4pcD2V6oG8kP0tJRR, 4utLUGcTvOJFr6aqIJtYWV",1,1,TRUE,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,283733,4,2011,1,2011
73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,21,0Lg1uZvI312TPqxNWShFXL,Adele,4dpARuHxo51G3z768sgnrY,5,1,FALSE,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-6,0.112,0.446,107.993,242974,4,2011,1,2011
7e1h7rqNB0BBC2fUuWEEFe,Who's That Chick? (feat. Rihanna),One More Love,7fHeCs5cgtXYqxBPG1iK1n,"David Guetta, Rihanna","1Cs0zKBU1kc0i8ypK3B9ai, 5pKCCKE2ajJHZ9KAiaK11H",1,2,FALSE,0.675,0.602,11,-4.733,0,0.116,0.00377,0,0.0458,0.933,127.938,201040,4,2010,1,2011
7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Hands All Over,7strNUlU6xZqlVWBNUdOYv,"Maroon 5, Christina Aguilera","04gDigrS5kc9YWfZHwBETP, 1l7ZsJRRS8wlW3WfJfPfNS",13,1,FALSE,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,201160,4,2010,1,2011
7mdNKXxia7AeSuJqjjA2rb,Beautiful People,2010s Hits,5jdzXYmv7zWMdoJzcXrFQ9,"Chris Brown, Benny Benassi","7bXgB6jMjp9ATFy66eO08Z, 4Ws2otunReOa6BbwxxpCt6",29,1,FALSE,0.415,0.775,5,-6.366,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,225881,4,2019,1,2011
7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Killer Love,3Y72frMeiDNZlsIorQBES8,Nicole Scherzinger,40xbWSB4JPdOkRyuTDy1oP,3,1,FALSE,0.66,0.797,5,-6.096,0,0.0262,0.00646,1.08e-4,0.187,0.674,110.955,197440,4,2011,1,2011
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,7Kmmw7Z5D2UD5MVwdm10sT,Foster The People,7gP3bB2nilZXLfPHJhMdvc,2,1,FALSE,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,2011,1,2011
7ySUcLPVX7KudhnmNcgY2D,S&M,Loud (Japan Version),5QG3tjE5L9F6O2vCAPph38,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,1,1,TRUE,0.769,0.684,1,-5.019,1,0.0411,0.0105,1.25e-4,0.0887,0.835,127.972,243600,4,2010,1,2011
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),Gangnam Style (강남스타일),0ZjxizLeMyFEjR27JIvD99,PSY,2dd5mrQZvg6SmahdgVKDzh,1,1,FALSE,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,219493,4,2012,1,2012
06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,Silhouettes,56Wdv50B0BK8z3PhOIz7WE,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,1,FALSE,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,4,2012,1,2012
0c4IEciLCDdXEhhKxj4ThA,Madness,The 2nd Law,3KuXEGcqLcnEYWnn3OEGy0,Muse,12Chz98pHFMPJEknJQMWvI,2,1,FALSE,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4,2012,1,2012
0KAiuUOrLTIkzkpfpn9jb9,Drive By,California 37,5zseibu9WEsPaZmkJUMkz1,Train,3FUY2gzHeIiaesXtOAdB7A,2,1,FALSE,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-5,0.0801,0.721,122.028,195973,4,2012,1,2012
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),Nothing but the Beat 2.0,5aprcHwM1KJhaY9Kbxkfkn,"David Guetta, Sia","1Cs0zKBU1kc0i8ypK3B9ai, 5WUlDfRSoLAfcVSX1WnrxN",1,1,FALSE,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4,2011,1,2012
0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Million Voices,6yEb0IID8Uc99lvC3QtWD4,Otto Knows,5fahUm8t5c0GIdeTq0ZaG8,1,1,FALSE,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,192867,4,2012,1,2012
0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,Sorry For Party Rocking (Deluxe Version),5EuNq3rYUESwy6Vcsz2PZe,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,4,1,FALSE,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,199480,4,2011,1,2012
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Believe (Deluxe Edition),70f70xLCpH7wHaVvB2oZT9,"Justin Bieber, Big Sean","1uNFoZAHBGtllmzznpCI3s, 0c173mlxpT3dSFRgMO8XPh",3,1,FALSE,0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,229467,4,2012,1,2012
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),1iGIqDBXm5HpTqHCvdc4QP,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,3,1,FALSE,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,257720,4,2011,1,2012
0TAmnCzOtqRfvA38DDLTjj,Little Things,Take Me Home (Expanded Edition),2sWX3HYnZjPZ9MrH6MFsBt,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,3,1,FALSE,0.709,0.22,7,-11.856,1,0.0327,0.811,0,0.175,0.53,110.076,219040,4,2012,1,2012
0U10zFw4GlBacOy9VDGfGL,We Found Love,Talk That Talk,1Kw1bVd07oRqcjrcjQKC8T,"Rihanna, Calvin Harris","5pKCCKE2ajJHZ9KAiaK11H, 7CajNmpbOovFoOoasH2HaY",3,1,FALSE,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215227,4,2011,1,2012
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),4jTYApZPMapg56gRycOn0D,Taylor Swift,06HL4z0CvFAxyc27GXpf02,16,1,FALSE,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-5,0.121,0.75,85.984,193147,4,2012,1,2012
0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,6NWYmlHxAME5KXtxrTlUxW,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,5,1,FALSE,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-6,0.0915,0.353,79.936,163133,4,2012,1,2012
124NFj84ppZ5pAxTuVQYCQ,Take Care,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,"Drake, Rihanna","3TVXtAsR1Inumwj472S9r4, 5pKCCKE2ajJHZ9KAiaK11H",5,1,TRUE,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-5,0.0888,0.299,121.845,277387,4,2011,1,2012
12eMQUn2GzfsfsQLH53M19,Scream,Looking 4 Myself (Expanded Edition),7eyuQZCLG5tdjWpKZbDE8g,USHER,23zg3TcAtWQy7J6upgbUnj,2,1,FALSE,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,234693,4,2012,1,2012
1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,Watch The Throne,0OcMap99vLEeGkBCfCwRwS,"JAY-Z, Kanye West","3nFkdlSjzX9mRTtwJOzDYB, 5K4W6rqBFWDnAN6FQUkS6x",3,1,TRUE,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,219333,4,2011,1,2012
1DunhgeZSEgWiIYbHqXl0c,Latch,Settle (Deluxe),1lM5IfaqcIsXd6UCV3aDSs,"Disclosure, Sam Smith","6nS5roXSAGhTGr34W6n7Et, 2wY79sveU1sp5g7SokKOiI",3,1,FALSE,0.729,0.735,1,-5.455,1,0.0919,0.0178,1.93e-4,0.089,0.544,121.986,255867,4,2013,1,2012
1EAgPzRbK9YmdOESSMUm6P,Home,The World From The Side Of The Moon,0zIb6xazDd72sVT8OtPX3E,Phillip Phillips,6p5JxpTc7USNnBnLzctyd4,2,1,FALSE,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-5,0.117,0.322,121.04,210173,4,2012,1,2012
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,18 Months,7w19PFbxAjwZ7UVNp9z0uT,Calvin Harris,7CajNmpbOovFoOoasH2HaY,3,1,FALSE,0.707,0.924,7,-2.842,1,0.031,9.72e-4,0.00703,0.204,0.919,127.937,206413,4,2012,1,2012
1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),"Food & Liquor II: The Great American Rap Album, Pt. 1",5rCCCernTo6IwFwEZM4H53,"Lupe Fiasco, Guy Sebastian","01QTIT5P1pFP3QnnFSdsJf, 5PjekOABtfU2Kwo0AHVmci",11,1,FALSE,0.517,0.811,5,-4.526,0,0.286,0.186,0,0.105,0.494,168.269,250320,4,2012,1,2012
1jF7IL57ayN4Ity3jQqGu0,Try,The Truth About Love,2Q9oTK48eb85waX1fFJsvj,P!nk,1KCSPY1glIKqW2TotWuXOR,3,1,FALSE,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,247907,4,2012,1,2012
1kPpge9JDLpcj15qgrPbYX,Good Time,The Midsummer Station,7gTFf2EWBONpjKVjpWbs5p,"Owl City, Carly Rae Jepsen","07QEuhtrNmmZ0zEcqE9SF6, 6sFIWsNpZYqfjUpaCgueju",7,1,FALSE,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-6,0.371,0.682,126.05,205933,4,2012,1,2012
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Wild Ones,7eLwoxxWs6lfkVYJGkGNbk,"Flo Rida, Sia","0jnsk9HBra6NMjO2oANoPY, 5WUlDfRSoLAfcVSX1WnrxN",2,1,FALSE,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4,2012,1,2012
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,Katy Perry,6jJ0s89eD6GaHleKKya26X,14,1,FALSE,0.678,0.918,5,-4.63,1,0.0355,4.17e-4,0,0.0744,0.769,130.028,216160,4,2012,1,2012
1oHNvJVbFkexQc0BpQp7Y4,Starships,Pink Friday ... Roman Reloaded,6OfCOPtcPuhlAovGJ52uZO,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,10,1,TRUE,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,4,2011,1,2012
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),#3,63eaHsLLsW1e5ISNf7ISZy,"The Script, will.i.am","3AQRLZ9PuTAozP28Skbq8V, 085pc2PYOi8bGKj0PNjekA",3,1,FALSE,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,202533,4,2012,1,2012
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Unapologetic (Edited Version),0T23GvNaBUGtMKxZko8LQG,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,2,1,FALSE,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,4,2012,1,2012
25cUhiAod71TIQSNicOaW3,Adorn,Kaleidoscope Dream,21XMv0TCsnhWPt7MNVvkzD,Miguel,360IAlyVv4PCEVjgyMZrxK,1,1,FALSE,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-5,0.187,0.235,179.063,193147,4,2012,1,2012
28GUjBGqZVcAV4PHSYzkj2,So Good,Strange Clouds,7qqCw47pAWFzhwTpVRd0zE,B.o.B,5ndkK3dpZLKtBklKjxNQwT,6,1,FALSE,0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,213253,4,2012,1,2012
29vem0DsWK4224LQyxcmA5,Ai Se Eu Te Pego - Ao Vivo,Na Balada (Ao Vivo),2uQbJXZlyt1wJkRsfwETLc,Michel Teló,1sDVuztNhGcetCLChkleDA,1,1,FALSE,0.65,0.946,11,-5.326,1,0.0981,0.223,0,0.979,0.669,96.033,170493,4,2011,1,2012
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,21,0Lg1uZvI312TPqxNWShFXL,Adele,4dpARuHxo51G3z768sgnrY,2,1,FALSE,0.612,0.749,0,-5.014,1,0.0446,0.615,0,0.167,0.574,120.052,223267,4,2011,1,2012
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),Electronic Earth (Expanded Edition),6PBBbXmYV7dKnaik0fjkOI,"Labrinth, Emeli Sandé","2feDdbD5araYcm6JhFHHw7, 7sfgqEdoeBTjd8lQsPT3Cy",7,1,FALSE,0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,271813,4,2012,1,2012
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Picture Show,0uRFz92JmjwDbZbB7hEBIr,Neon Trees,0RpddSzUHfncUWNJXKOsjy,3,1,TRUE,0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,177280,4,2012,1,2012
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Wild Ones,7eLwoxxWs6lfkVYJGkGNbk,Flo Rida,0jnsk9HBra6NMjO2oANoPY,4,1,FALSE,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,2012,1,2012
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,California 37,5zseibu9WEsPaZmkJUMkz1,Train,3FUY2gzHeIiaesXtOAdB7A,5,1,FALSE,0.591,0.935,6,-2.664,1,0.0478,2.84e-4,2.78e-4,0.142,0.736,140.043,247947,4,2012,1,2012
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,Electra Heart (Deluxe),49kf7gWWtReFwPcCNsvyUf,MARINA,6CwfuxIqcltXDGjfZsMd9A,17,1,FALSE,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,221493,4,2012,1,2012
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Don't You Worry Child,3RKhRsifs4RWrqvWV1YpPY,"Swedish House Mafia, John Martin","1h6Cn3P4NGzXbaXidqURXs, 2auikkNYqigWStoHWK1Grq",1,1,FALSE,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,2012,1,2012
2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),Dance Again...The Hits,2eirhKzlxvWkz2UQ95wwvh,"Jennifer Lopez, Pitbull","2DlGxzQSjYe5N6G9nkYghR, 0TnOYISbd1XYRBk9myaseg",1,1,FALSE,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-6,0.0981,0.714,127.988,237267,4,2012,1,2012
3180WDzph4WrS4sLSNcGfa,Wings,DNA (Expanded Edition),7B8LPRplA8cByTSzgQvdxd,Little Mix,3e7awlrlDSwF3iM0WBjGMp,1,1,FALSE,0.742,0.878,9,-3.127,0,0.128,7.58e-4,8.88e-5,0.286,0.564,114.965,221720,4,2012,1,2012
3bC1ahPIYt1btJzSSEyyrF,Whistle,Wild Ones,7eLwoxxWs6lfkVYJGkGNbk,Flo Rida,0jnsk9HBra6NMjO2oANoPY,1,1,FALSE,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,224653,4,2012,1,2012
3GZD6HmiNUhxXYf8Gch723,Lost,channel ORANGE,392p3shh2jkxUxY2VHvlH8,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,11,1,TRUE,0.913,0.603,8,-4.892,1,0.226,0.0272,5.03e-4,0.167,0.497,123.061,234093,4,2012,1,2012
3LGsgpx4TfxhXbr07OFKqs,Oblivion,Visions,3HED2IUaNSnbOe88a7ZdwM,Grimes,053q0ukIDRgzwTr4vNSwab,3,1,FALSE,0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,251267,4,2012,1,2012
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,An Awesome Wave,6k3vC8nep1BfqAIJ81L6OL,alt-J,3XHO7cRUPCLOr6jwp8vsx5,4,1,FALSE,0.615,0.658,5,-7.299,1,0.0343,0.096,9.11e-4,0.205,0.293,150.093,227080,4,2012,1,2012
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,Katy Perry,6jJ0s89eD6GaHleKKya26X,7,1,FALSE,0.687,0.792,1,-4.023,0,0.0353,8.02e-4,0,0.2,0.864,133.962,227333,4,2012,1,2012
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Unbroken,1ypH0eU9RcE6wngSGSqmeY,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,10,1,FALSE,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,205347,4,2011,1,2012
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Kiss (Deluxe),29blfJv8AddJrjuG3DpE13,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,3,1,FALSE,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-6,0.108,0.66,120.021,193400,4,2012,1,2012
3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,Talk That Talk,1Kw1bVd07oRqcjrcjQKC8T,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,2,1,FALSE,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,4,2011,1,2012
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,2,1,FALSE,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4,2012,1,2012
3WD91HQDBIavSapet3ZpjG,Video Games,Born To Die – Paradise Edition (Special Version),0Dt3FbpMQwjoT5KNAw0IXR,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,4,1,FALSE,0.39,0.252,6,-9.666,0,0.0298,0.808,0,0.0887,0.181,122.053,281947,4,2012,1,2012
3zsRP8rH1kaIAo9fmiP4El,Angels,Coexist,4SXTQ305LjMh2DBHA3CXIW,The xx,3iOvXCl6edW5Um0fXEBRXy,1,1,FALSE,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,171653,4,2012,1,2012
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,"good kid, m.A.A.d city",6PBZN8cbwkqm1ERj2BGXJ1,"Kendrick Lamar, MC Eiht","2YZyLoL8N0Wb9xBt1NhZWg, 4XqfpACObRB5AsBcUYjL8X",8,1,TRUE,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-6,0.44,0.217,91.048,350120,4,2012,1,2012
4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,The Wanted (Special Edition),6FftnKauTntTYF5PBI0yOm,The Wanted,2NhdGz9EDv2FeUw6udu2g1,2,1,FALSE,0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,198800,4,2012,1,2012
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,Up All Night,6cunQQ7YZisYOoiFu2ywIq,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,1,1,FALSE,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,199987,4,2012,1,2012
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Girl on Fire (Remixes) - EP,3zZSz5VOYSu0jE4MkPCOvN,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,1,1,FALSE,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4,2012,1,2012
4HXOBjwv2RnLpGG4xWOO6N,Princess of China,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,"Coldplay, Rihanna","4gzpq5DPGxSnKTe4SA8HAU, 5pKCCKE2ajJHZ9KAiaK11H",10,1,FALSE,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4,2011,1,2012
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),The Truth About Love,2Q9oTK48eb85waX1fFJsvj,P!nk,1KCSPY1glIKqW2TotWuXOR,2,1,TRUE,0.597,0.919,7,-2.954,1,0.0439,1.45e-4,0,0.282,0.729,113.991,255587,4,2012,1,2012
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),R.E.D. (Deluxe Edition),4HPdvrPf9RGfJ2hNYrODpC,Ne-Yo,21E3waRsmPlU7jZsS13rcj,3,1,FALSE,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,251627,4,2012,1,2012
4Kz4RdRCceaA9VgTqBhBfa,The Motto,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,"Drake, Lil Wayne","3TVXtAsR1Inumwj472S9r4, 55Aa2cqylxrFIXC767Z865",19,1,TRUE,0.766,0.442,1,-8.558,1,0.356,1.07e-4,6.12e-5,0.111,0.39,201.8,181573,4,2011,1,2012
4P0osvTXoSYZZC2n8IFH3c,Payphone,Overexposed (Deluxe),2pjfMmH52fryXVQuWTWOgP,"Maroon 5, Wiz Khalifa","04gDigrS5kc9YWfZHwBETP, 137W8MRPWKqSmrBGDBFSop",2,1,TRUE,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,231387,4,2012,1,2012
4qikXelSRKvoCqFcHLB2H2,Mercy,Mercy,0hmFRR0pDSZIAvoJqEFSKv,"Kanye West, Big Sean, Pusha T, 2 Chainz","5K4W6rqBFWDnAN6FQUkS6x, 0c173mlxpT3dSFRgMO8XPh, 0ONHkAv9pCAFxb0zJwDNTy, 17lzZA2AlOHwCwFALHttmp",1,1,TRUE,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-5,0.173,0.426,139.993,329320,4,2012,1,2012
4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Gossamer,14JU5SskmcyckE5I8PY6lv,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,1,1,FALSE,0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,264493,4,2012,1,2012
4sOX1nhpKwFWPvoMMExi3q,Primadonna,Electra Heart (Deluxe),49kf7gWWtReFwPcCNsvyUf,MARINA,6CwfuxIqcltXDGjfZsMd9A,2,1,FALSE,0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,221075,4,2012,1,2012
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,Making Mirrors,1HjSyGjmLNjRAKgT9t1cna,"Gotye, Kimbra","2AsusXITU8P25dlRNhcAbG, 6hk7Yq1DU9QcCCrz9uc0Ti",3,1,FALSE,0.864,0.495,0,-7.036,1,0.037,0.591,1.33e-4,0.0992,0.72,129.062,244973,4,2011,1,2012
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),18 Months,7w19PFbxAjwZ7UVNp9z0uT,"Calvin Harris, Ne-Yo","7CajNmpbOovFoOoasH2HaY, 21E3waRsmPlU7jZsS13rcj",13,1,FALSE,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4,2012,1,2012
